"utcdate","pm25","precipitation","temperature","wind_speed","wind_direction"
"2010-03-11",11.1,0.0625,11.0502944946288,1.91508175620859,312.240884606736
"2010-03-12",11.1764705882353,2.328125,11.8328720092774,3.61888378274352,186.244198139559
"2010-03-13",9.125,1.62738362606615,10.738584136963,5.13391772597456,309.615497981844
"2010-03-15",12,0,11.7207962036133,2.44921858407116,327.627987274877
"2010-03-16",18.9130434782609,0,12.0807662963869,1.70739058867533,309.799279591412
"2010-03-17",18.375,0.00218585482798517,12.3751617431642,3.15643777893034,321.456366491174
"2010-03-18",19.0434782608696,0,11.9358535766603,2.27278397499871,318.715917081316
"2010-03-19",11.25,0,13.4332672119141,1.34348235077914,312.79940035328
"2010-03-20",13.2916666666667,0,13.0189834594725,1.70398034584633,221.917125605538
"2010-03-21",14.625,0.133905660361052,11.1598678588866,1.6423390871068,298.482439844828
"2010-03-22",7.91666666666667,0.0103134191012941,11.7998558044435,4.1460356766657,316.726141542021
"2010-03-23",14.375,0,12.0135246276855,2.70479235131803,326.249512344476
"2010-03-24",12.9583333333333,0.00407504639588297,11.5724388122559,1.65389239827571,270.606147468579
"2010-03-25",8.66666666666667,1.92204229533672,11.6188331604005,5.16661160841162,244.297784435357
"2010-03-26",7,0.515625,11.1871734619141,4.76531553969465,312.866126754311
"2010-03-27",11.375,0,11.4548851013183,1.74547494551952,352.150896778057
"2010-03-28",13.2083333333333,0.0078125,10.9448905944824,1.46618368854307,245.89334156574
"2010-03-29",10.5,0.0166744329035282,11.7956939697265,3.75093803695652,191.819347008244
"2010-03-30",9.41666666666667,5.86041980981827,11.7200942993163,6.15870281609702,240.351121340486
"2010-03-31",7.25,1.8828125,10.3760772705078,4.32599550452023,254.71751428775
"2010-04-01",6.68181818181818,2.9140625,10.4365631103515,2.68752562764181,289.00571855015
"2010-04-02",7.60869565217391,1.84375,10.647061920166,4.1389753487095,252.54825179434
"2010-04-03",11.1666666666667,0.0234375,10.8913284301758,4.75607482758853,291.571950518052
"2010-04-04",9.16666666666667,2.71168613433838,10.440934753418,3.83065997454958,200.889996397516
"2010-04-05",7.95833333333333,5.015625,10.7351280212404,3.41213297692937,245.665505235931
"2010-04-06",8.8695652173913,0.00103544816374779,11.1268898010254,3.05306239806351,320.603707030935
"2010-04-07",11.8333333333333,0,11.3974929809569,2.63236919807632,328.730779168005
"2010-04-08",13.5,0.000986903440207243,11.448907470703,4.50252866610351,315.569517056482
"2010-04-09",16.9583333333333,0.000215277061215602,11.3641410827636,3.70961341434205,317.457706253882
"2010-04-10",13.875,0.00205006450414657,11.6728111267091,3.15028930463016,210.455392931154
"2010-04-11",12.5833333333333,14.4183098932263,11.1306701660156,5.71721348777347,147.570291389139
"2010-04-12",8.41666666666667,5.49427238106728,11.6206756591796,5.72012624154869,193.137304827158
"2010-04-13",11,0.3671875,11.4185043334962,2.66523264984776,294.944950948091
"2010-04-14",12.8333333333333,1.2578125,11.1512313842773,1.97785687669396,271.591117740252
"2010-04-15",9.91666666666667,0.0392284262925386,10.8339706420898,1.98970290102483,315.414131087968
"2010-04-16",9.125,0.046875,11.8092094421386,1.7474736963149,189.592054947429
"2010-04-17",7.29166666666667,0.0179373731371015,12.1454139709472,1.31684214741243,126.52045101114
"2010-04-18",11.375,0,11.9288116455078,1.51383152915505,328.50467656159
"2010-04-19",10.875,0.00147120654582977,12.2468048095703,1.42465620890741,207.135355303193
"2010-04-20",8.54166666666667,4.25,11.9733253479004,4.38864163555152,262.219040951917
"2010-04-21",7.91666666666667,2.890625,11.286233520508,8.92318458004132,310.594463250685
"2010-04-22",13.1666666666667,0.265625,11.8266616821289,5.81172901084655,319.615745535825
"2010-04-23",25.2916666666667,0.00690413964912295,12.1688438415527,2.03598485945644,307.330185348065
"2010-04-24",16.8260869565217,0.00309948599897325,11.8517471313476,3.18453896208152,310.702196856718
"2010-04-25",17.0833333333333,0,11.6758934020997,2.49141638243142,328.599397936229
"2010-04-26",15.4761904761905,0,11.7787567138672,1.60004447958289,300.943949289374
"2010-04-27",8.65217391304348,2.203125,12.017797088623,4.16053708744117,195.732592822178
"2010-04-28",9.08333333333333,2.29101976659149,10.9146705627443,3.83493435714697,262.716837853858
"2010-04-29",6.45833333333333,0,10.7460571289063,6.23296785975053,308.627684287906
"2010-04-30",8.41666666666667,0,11.1304565429688,6.36190417608672,311.623764370609
"2010-05-01",14.3333333333333,0,11.3678565979005,4.1580429448734,307.788232839415
"2010-05-02",13.5416666666667,0,11.3582473754883,4.94801990895551,310.528562772121
"2010-05-03",17.8333333333333,0,11.677049255371,2.57033115383039,302.340274813213
"2010-05-04",11.375,9.03010368347168e-05,11.4111801147461,2.77653244901674,305.577003543743
"2010-05-05",14.7083333333333,0.00255990750156343,11.3600517272949,5.41640967822472,315.265055039808
"2010-05-06",9.75,0.000757209956645966,11.147424316406,4.02534503225829,319.485950063775
"2010-05-07",12.375,0,11.1580596923828,2.57151583439864,300.551190003645
"2010-05-08",11.5416666666667,0.00111376377753913,11.0203910827636,2.94092166500154,278.901196913632
"2010-05-09",6.33333333333333,0.689067598432302,10.9207702636719,3.75825714787604,269.895937992225
"2010-05-10",6.625,1.296875,11.1099830627443,3.16053006986883,242.273068395611
"2010-05-11",7.625,0.0078125,10.7306076049804,4.45558271916243,300.927306013591
"2010-05-12",14.8636363636364,0.00367231946438551,10.9077621459961,3.17821873435274,304.293538845367
"2010-05-13",17.1666666666667,0.00152982026338577,10.739419555664,2.62906812702354,305.471386523285
"2010-05-14",13.7916666666667,0.0078125,10.7900177001951,2.3639297448979,298.08389509395
"2010-05-15",9.66666666666667,0,10.7013793945313,1.62193676226454,294.827458716416
"2010-05-16",9.875,0.0094391368329525,10.4501358032229,1.95005471977896,284.095921897262
"2010-05-17",8,3.3984375,10.7760902404784,2.55616815100555,170.014199498349
"2010-05-18",5.95833333333333,0.0859375,11.1812072753905,1.34571365669145,237.006975424554
"2010-05-19",8.95833333333333,0.175267979269847,10.7829338073731,1.34093973353005,237.612587656911
"2010-05-20",9.5,0.00134987011551857,10.9414268493654,3.21959445736575,308.767627418025
"2010-05-21",9.20833333333333,0.00129849999211729,11.1543975830078,5.30468073929682,298.854293547516
"2010-05-22",7.25,0,10.9366279602052,5.97177794634614,300.77202229982
"2010-05-23",6.91666666666667,0.0093395784497261,10.9499755859375,5.41468027145944,307.979821448456
"2010-05-24",7.54166666666667,0.0169927380047739,11.3468070983886,4.25852012929765,267.906536284621
"2010-05-25",5.81818181818182,3.59375,11.4641052246094,2.29197725844628,157.970870398681
"2010-05-26",6.875,2.0390625,11.3908020019531,2.05708143342649,196.886914298158
"2010-05-27",7.83333333333333,1.125,11.4110656738281,2.70266366011307,183.409538751058
"2010-05-28",6.58333333333333,0.09375,11.5909591674805,1.89563249186149,273.89356543765
"2010-05-29",8.375,0,11.6572471618652,3.05879978185132,312.385481861305
"2010-05-30",15.125,0,11.737596130371,2.11318186377029,297.145687795722
"2010-05-31",10.0416666666667,0.00498703750781715,12.063035583496,2.16670657430718,271.503707923862
"2010-06-01",7.33333333333333,0.0273869184311479,11.9656158447265,2.30505746634909,262.076667528402
"2010-06-02",6.70833333333333,0,12.1738830566406,1.40518661527415,191.826981179779
"2010-06-03",5.66666666666667,0.151266474276781,12.9839569091798,1.6721814530577,198.129440295598
"2010-06-04",5.91304347826087,0.0625,12.9319244384765,2.21185077360519,179.413002501301
"2010-06-05",6.875,0.0313808768842136,13.9758544921875,1.82721699720591,277.005864256439
"2010-06-06",6.08333333333333,0.00103994086384773,13.33486328125,1.73853224007765,263.030529104553
"2010-06-07",8.17391304347826,0.0186766115948558,12.9412780761719,4.35388214266813,290.031043466584
"2010-06-08",12,0.0390625,12.8341918945313,3.69032682135343,283.563407418076
"2010-06-09",8.41666666666667,0.0324895530939102,12.9322448730469,2.9526178130351,260.527507593238
"2010-06-10",10,0,12.9051452636719,6.16738426560236,299.89117737728
"2010-06-11",13,0,13.0729194641114,5.91825065174121,309.991611271367
"2010-06-12",11.5833333333333,0,13.0852294921875,3.90183010298249,297.08500873138
"2010-06-13",19.4583333333333,0,12.9914794921875,2.35067725680594,251.695709959982
"2010-06-14",21.125,0.00236228085123003,12.2620101928711,2.3593138526997,280.61034152547
"2010-06-15",22.0833333333333,0,12.0554061889648,4.68296151529203,287.903471542848
"2010-06-16",19.5416666666667,0,11.9619232177734,3.96652132718019,297.06125840638
"2010-06-17",17.1304347826087,0,11.8576293945313,2.28205103049098,294.506929057647
"2010-06-18",15.75,0.0078125,11.5081726074219,2.82726550946402,280.206813903909
"2010-06-19",10.9166666666667,0.0078125,11.4769836425781,4.63453852485136,279.48138055991
"2010-06-20",11.4583333333333,0.00205120700411499,11.3994689941406,3.60028301544676,293.293728683826
"2010-06-21",16.6666666666667,0.00228423927910626,11.5015083312989,2.18328940050542,277.810169547377
"2010-06-22",14.5833333333333,0,11.4497924804688,1.39912383786719,251.432412620519
"2010-06-23",8.52173913043478,0.00643417937681079,11.4740539550781,1.41629446557018,285.388363835758
"2010-06-24",9.16666666666667,0.0193481966853142,11.5957580566406,2.33533057414934,277.241201912689
"2010-06-25",7.04166666666667,0.0335472708102316,11.5327697753906,2.11150129455417,256.780845419611
"2010-06-26",10.25,0.015625,11.3936096191406,1.63715885268552,274.492368391559
"2010-06-27",16.4166666666667,0.00180506333708763,11.3704467773438,1.10204807888236,244.970500833559
"2010-06-28",18.7083333333333,0,11.5066467285156,1.70263245734212,212.450865286328
"2010-06-29",15.5833333333333,0.0064625374507159,11.38564453125,2.06561728750243,240.513369293175
"2010-06-30",16.8333333333333,0.000418519135564566,11.4432006835938,2.41581952193352,309.083624849139
"2010-07-01",15.5833333333333,0,11.5372863769531,3.30351674983514,304.486581886989
"2010-07-02",12.75,0,11.8520141601563,2.35438192715937,292.92689061196
"2010-07-03",18.875,0,11.8570190429688,1.13543492690951,284.58710623553
"2010-07-04",21.125,0,11.7377258300781,1.68465985578675,223.486810083434
"2010-07-05",15.5,0,11.540673828125,2.67710252282757,207.58399108588
"2010-07-06",10.5,0.0078125,11.5947814941406,1.4159507893694,196.970595549016
"2010-07-07",10.8636363636364,0.0171769335865974,11.5707946777344,1.36283824815019,180.575911323498
"2010-07-08",9.83333333333333,0.0234375,11.4966369628906,1.21797792636344,238.870382494059
"2010-07-09",8.20833333333333,0.0078125,11.5561386108399,1.55725361779196,251.90855955316
"2010-07-10",8.75,0.015625,11.6649871826173,1.45071304558196,212.98699135808
"2010-07-11",7.25,0.0078125,11.9985328674316,1.51673597028512,202.285609126515
"2010-07-12",9.375,0.015625,12.2464424133301,1.33605025634855,177.0271408241
"2010-07-13",7.875,0.015625,12.5627380371094,1.00312281415309,153.262935342989
"2010-07-14",9.75,0,12.5534301757813,1.29192394010372,178.705832219959
"2010-07-15",9,0,12.88369140625,1.10622327678438,301.615534807538
"2010-07-16",10.375,0.00385580188594759,13.0926452636719,1.44900010948638,241.091602284181
"2010-07-17",15.1666666666667,0.0106543523725122,13.0027404785156,1.61509616110433,221.392041258347
"2010-07-18",16.125,0.00216995901428163,13.0147033691406,2.04198946855067,293.803078499534
"2010-07-19",19.625,0.00643476331606507,13.0688720703125,2.45923301719351,300.306516369416
"2010-07-20",3.5625,0.0174868274480104,12.8339477539063,2.19838047017187,266.755470532417
"2010-07-21",3.5,0.0234375,12.6622863769531,2.1452631352452,257.947481222132
"2010-07-22",3.08333333333333,0.03125,12.3384948730469,1.8377230456864,228.475605459388
"2010-07-23",5.23076923076923,0.015625,12.6177612304688,1.45591241533665,209.398239261843
"2010-07-24",7.16666666666667,0.0078125,12.4052673339844,1.49319756474262,249.669898064967
"2010-07-25",6,0.015625,12.2082153320313,2.20441187342109,237.591560020453
"2010-07-26",7.75,0.0234375,12.4051452636719,2.29281702281078,224.265928820081
"2010-07-27",6.29166666666667,0.0234375,12.4861083984375,1.30538875852069,225.802539853422
"2010-07-28",4.70833333333333,0.03125,12.5220275878906,1.39854181342894,220.883330723177
"2010-07-29",3,0,12.4540649414063,1.30613331493362,253.544120573815
"2010-07-30",4.29166666666667,0.00785087302210741,12.4877563476563,2.6483003987167,290.567028423563
"2010-07-31",6.20833333333333,0.015625,12.6581970214844,2.92056775173475,288.809845168955
"2010-08-01",7.41666666666667,0.0237590298056602,12.6660095214844,2.08806004026196,261.8926301682
"2010-08-02",4.78260869565217,0.015625,12.5335632324219,1.96815670980945,270.673937899771
"2010-08-03",2.91666666666667,0.0168188861571252,12.7566467285156,2.08203644274311,298.245607176807
"2010-08-04",4.6,0.0078125,12.7006774902344,2.33244572076973,290.776941026614
"2010-08-05",3.375,0.03125,12.4200302124024,2.0687363803517,273.020652827846
"2010-08-06",2.70833333333333,0.010830752318725,12.4445472717285,1.53174533737578,254.838753995742
"2010-08-07",2.79166666666667,0.0078125,12.5414978027344,1.2725782271704,240.284517616511
"2010-08-08",2.66666666666667,0.0390625,12.7786270141602,2.10824166911173,247.814486504288
"2010-08-09",2.625,0.0390625,12.4948974609375,1.71012855543366,245.955842267
"2010-08-10",5.21739130434783,0.015625,12.5317321777344,1.45401114186409,257.95115460004
"2010-08-11",2.29166666666667,0.0397504058200866,12.5443016052246,1.91498844521979,243.96918046311
"2010-08-12",1.83333333333333,0.015625,12.5799728393555,1.39981455865203,272.51548226851
"2010-08-13",2.95454545454545,0.0078125,12.477311706543,1.15571242064987,236.550950361147
"2010-08-14",3.20833333333333,0.0078125,12.5063568115235,1.69431702260071,233.615819475681
"2010-08-15",4.5,0.015625,12.7770324707031,1.75625026067152,279.130866949715
"2010-08-16",2.5,0.015625,12.7152648925781,2.88052166153953,301.294280087201
"2010-08-17",1.82608695652174,0.0249307006597519,12.6096435546875,1.60333959680238,303.94291931358
"2010-08-18",2.625,0.0078125,12.7860046386719,1.24601161619505,269.157374218607
"2010-08-19",5.79166666666667,0.0078125,12.8366333007813,1.0727940866358,301.394650574651
"2010-08-20",4.54166666666667,0.0115188469644636,12.6109252929688,1.44796366219301,272.924686602623
"2010-08-21",5.91666666666667,0.0314051825553179,12.958154296875,1.48401599351366,251.936073146339
"2010-08-22",6.83333333333333,0,13.004541015625,2.21465730565327,298.742723706696
"2010-08-23",15.1666666666667,0.000563077614060603,13.1323791503906,1.54897301784779,291.093904975527
"2010-08-24",16.25,0,13.8376098632813,1.76950149571425,296.107596937819
"2010-08-25",16.75,0,13.8473220825196,1.75427801900521,210.707102377339
"2010-08-26",11.75,0,13.5190139770509,1.34941456692259,234.601589863084
"2010-08-27",12.9130434782609,0.0390625,13.2276435852052,1.96095567031419,284.682135509203
"2010-08-28",10.5,0.0078125,13.2605377197265,4.02040091316234,282.176267154989
"2010-08-29",9.625,0.00837880582548678,13.0769287109374,2.45284649754201,266.670734741333
"2010-08-30",9.95833333333333,0,13.0062461853026,2.3889626849861,283.7553692106
"2010-08-31",6.08333333333333,0.015625,13.3624816894531,1.42809534972356,282.602040594441
"2010-09-01",10.375,0.00798954440688249,13.4599548339844,1.803945437428,322.851500175739
"2010-09-02",11.9583333333333,0,13.8435607910156,0.759912074337743,260.44162033048
"2010-09-03",4.54166666666667,0,13.7431350708006,1.10295953257123,99.0843771189615
"2010-09-04",3.625,0.0234375,13.2281929016114,1.12139243792004,312.890011380658
"2010-09-05",15.6666666666667,0.0078125,13.076676940918,1.56640239235888,308.609454151832
"2010-09-06",20.1666666666667,0,13.1700340270994,1.07862711667023,302.754317592638
"2010-09-07",12.4166666666667,0,13.3335815429688,2.12647740178857,238.810551431432
"2010-09-08",6.33333333333333,0.0234375,13.3624740600585,2.84029531361712,248.980983262235
"2010-09-09",8.625,0.0078125,13.0773292541504,2.18923291959569,270.54180526019
"2010-09-10",12.6521739130435,0,12.8943687438964,1.72588574559292,309.027600780046
"2010-09-11",8.29166666666667,0,12.7020011901856,1.45599624478283,310.766742917646
"2010-09-12",6.28571428571429,0.00997584662400186,12.7456985473634,1.93673815629571,216.915517899975
"2010-09-13",7,0.0234375,12.7744194030764,1.85538428272042,199.595980868985
"2010-09-14",7,0.015625,12.7342658996582,0.872472484331225,188.946179837605
"2010-09-15",4.04761904761905,0.00897359079681337,12.791764831543,1.58046591642048,303.088074484464
"2010-09-16",3.23809523809524,0.00813746312633157,13.196305847168,1.06852002038031,255.859345376072
"2010-09-17",2.04166666666667,0.03125,13.609895324707,1.40944084926873,227.403544331528
"2010-09-18",0.958333333333333,0.015625,14.1431709289552,1.55959704301221,174.432529904075
"2010-09-19",2.125,0.0390625,13.9197250366213,1.9859999139817,152.334490224006
"2010-09-20",5.16666666666667,0.0241745598614216,13.738439178467,1.38430807509131,305.240592432506
"2010-09-21",7.66666666666667,0.03125,13.526773071289,2.74788133663511,296.22258436125
"2010-09-22",7.375,0,13.5597969055178,3.22992586631009,268.873105500756
"2010-09-23",8,0,13.5490547180175,1.52495705326511,307.285115459638
"2010-09-24",10.625,0,14.0691543579103,1.7802718618656,322.485311963818
"2010-09-25",10.4166666666667,0,14.4222923278808,1.76482037858707,322.027849252932
"2010-09-26",6.16666666666667,0,14.534066772461,1.77876777761526,322.543277096626
"2010-09-27",13.2608695652174,0.0108928342815489,14.7034660339356,1.7055490232777,321.276669534336
"2010-09-28",16.1666666666667,0,14.6452194213868,1.48431861183,308.548696592998
"2010-09-29",9.75,0.00297309062443674,14.5086303710935,0.689427553463828,237.539443489689
"2010-09-30",5.21739130434783,0.0248886644840241,14.239907836914,1.37954269184552,163.313688322461
"2010-10-01",4.625,0.0785325355827808,14.1279006958009,1.42212316276862,307.430017706693
"2010-10-02",4.25,0.078125,13.9856849670408,1.27721913683768,314.761004948039
"2010-10-03",6.125,0.0546875,13.7191329956055,1.78083468535439,258.105966063945
"2010-10-04",8.33333333333333,0.046875,13.8934379577636,3.91912957116432,282.574304355377
"2010-10-05",16.5416666666667,0.09375,13.9668823242189,2.69577065065632,299.060904119613
"2010-10-06",14.2916666666667,0.625,13.6171813964845,1.94226727113355,200.336334601142
"2010-10-07",10.3333333333333,0.0234375,12.9382186889648,1.35356083688637,188.075919379272
"2010-10-08",9.70833333333333,0.0859375,12.6814170837401,1.04461082642036,332.444817974762
"2010-10-09",11,0.015625,12.6489311218262,1.40707302527395,296.955376218571
"2010-10-10",4.625,0,13.2892127990724,1.68759264040931,283.829626956018
"2010-10-11",12.5833333333333,0.0390625,13.2446685791015,1.99913829407562,301.740581727086
"2010-10-12",17.7916666666667,0,15.1486679077147,1.67930269681071,318.922919136906
"2010-10-13",15.6086956521739,0,15.1083847045899,1.55049934232716,229.94482727594
"2010-10-14",18.2916666666667,0,14.742547607422,1.93018686639076,257.850415145515
"2010-10-15",12.3333333333333,0,13.5950065612794,1.27394792149226,252.286295620969
"2010-10-16",12.125,0,12.985513305664,1.99759704641321,291.993681561884
"2010-10-17",10.3333333333333,0.015625,12.8586975097658,3.0348061156507,316.964084259967
"2010-10-18",13.7272727272727,0.03125,12.9959617614748,1.56357604487585,320.888447645744
"2010-10-19",18.4583333333333,0,12.667527770996,1.38341910441084,318.609779502698
"2010-10-20",13.7916666666667,0.0625,12.7584663391115,1.07364844664545,253.431624168002
"2010-10-21",10.75,0.234375,13.3214317321776,2.17699836260416,213.278180718766
"2010-10-22",8.75,0.0625,13.4931198120118,1.71015660246867,178.466267039195
"2010-10-23",5.75,2.125,13.4122482299805,2.98970509454711,184.326962585377
"2010-10-24",2.04166666666667,3.875,13.9989334106445,5.91227228590867,180.409856227553
"2010-10-25",9.8695652173913,0.359375,13.6900306701659,2.97929658229318,276.469070591791
"2010-10-26",8.91666666666667,0,13.1681152343751,4.42115205753301,303.18993405438
"2010-10-27",9.375,0,13.3796440124513,2.58302675909364,33.8438500947252
"2010-10-28",11,0,13.8247047424318,2.35784368048119,138.791340254222
"2010-10-29",8.875,3.203125,13.571622467041,2.52432739220735,113.62187532853
"2010-10-30",8.29166666666667,1.921875,12.7519775390625,2.82989415829591,109.477203879788
"2010-10-31",5.375,0.1015625,13.7754837036131,2.03568392580179,152.503902880316
"2010-11-01",9.875,0,13.7734275817871,0.927212880230589,4.6565787175457
"2010-11-02",10.5454545454545,0,13.926446533203,1.85592907447959,341.297854856541
"2010-11-03",21.875,0,13.9608551025389,1.92261235436113,317.627570833379
"2010-11-04",19.75,0.000559162348508835,13.8755584716797,1.7265044828813,315.653946599434
"2010-11-05",13.4166666666667,0.00228234380483628,14.0685974121094,1.59730880611494,217.360603086606
"2010-11-06",6.29166666666667,0,14.1734977722169,1.44544220459667,167.156704255953
"2010-11-07",5.79166666666667,4.1347645111382,14.2543617248535,3.68537229804973,184.684264238518
"2010-11-08",5.26315789473684,1.3984375,13.5267082214355,4.83734134502926,306.647431373509
"2010-11-09",6.375,0.0234375,12.9362846374512,3.54135976081793,311.771920076297
"2010-11-10",4.625,0.9609375,13.3376174926756,3.81391656049924,277.967998893644
"2010-11-11",5.41666666666667,0.0078125,13.6887145996094,2.74901315068641,343.289873799543
"2010-11-12",9.625,0,13.3893486022949,1.81836264053599,339.984813465274
"2010-11-13",13.0416666666667,0,13.4906555175782,2.23619355320959,358.198383964592
"2010-11-14",12.125,0,14.0872207641601,2.38822207555274,329.951805426132
"2010-11-15",4.66666666666667,0,14.1857620239258,2.53624283557673,317.876626712046
"2010-11-16",15.375,0.00279499567113817,13.8263641357421,1.99599822680781,319.801774555865
"2010-11-17",16.7083333333333,0.00354576390236616,12.3377395629884,1.09038782416693,340.293329563358
"2010-11-18",12.4583333333333,0.0234375,11.5388275146484,1.14484160637373,294.086159669647
"2010-11-19",10.0833333333333,4.87581431865692,12.3847480773926,2.17512761346483,243.116260345438
"2010-11-20",3.625,4.4921875,11.4104515075684,3.52118420865135,252.315382742833
"2010-11-21",4.75,10.2656515836716,11.4727645874023,7.51714338821924,263.592305588665
