municip_code,municip_name,county_code,year,pop,share0_19,share75_,share_elementary_school,share_secondary_school,share_tertiary_school,tax_rate,tax_rate_4_years_back,tax_base,expenditures,real_tax_base,real_expenditures,share_votes_left_last_election,share_seats_left_last_election,nr_seats_council,coalition_last_term,left_coalition_last_term
1315,Hylte,13,2002,10493,0.2628418945963976,0.11064519203278377,0.4172590275803241,0.4516633494455502,0.13107762297412567,20.53,19.3,114262,41314.0,169065.6023090315,61129.476937173575,0.4352066115702479,0.4489795918367347,49.0,BL,0
1315,Hylte,13,2006,10368,0.25752314814814814,0.11062885802469136,0.3803297328027288,0.46745309835133597,0.1522171688459352,21.45,20.53,134722,49504.0,191356.36885313192,70314.46744930629,0.4497061293031066,0.46938775510204084,49.0,BL,0
1315,Hylte,13,2010,10277,0.24832149459959132,0.10275372190327917,0.35063291139240504,0.48565400843881856,0.16371308016877636,21.45,21.45,152294,56302.0,202602.25543658846,74900.60137359845,0.31245836109260494,0.3023255813953488,43.0,BL,0
1315,Hylte,13,2014,10001,0.23327667233276672,0.10188981101889812,0.3085075909481524,0.5081638498997422,0.1833285591521054,21.45,21.45,167520,64912.0,215726.56953515633,83591.47016276306,0.36128821317639365,0.37209302325581395,43.0,A,0
1315,Hylte,13,2018,10990,0.2556869881710646,0.09881710646041857,0.2809218600845493,0.5040229101322787,0.21505522978317196,21.45,21.45,176178,84326.0,216576.61086933906,103662.42827236025,0.42153047989623865,0.4358974358974359,39.0,BL,0
1315,Hylte,13,2022,10619,0.2506827384876165,0.11234579527262455,0.26020986954055586,0.5216959727736812,0.2180941576857629,21.45,21.45,190702,86837.0,207004.39865200967,94260.36940223261,0.4322999050933249,0.43902439024390244,41.0,BL,0
1380,Halmstad,13,2002,85742,0.23582375032072964,0.0931282218749271,0.26486229196073924,0.46380855464005516,0.2713291533992056,19.53,19.3,120550,38429.0,178369.52231147492,56860.741376256075,0.4997506831282287,0.5070422535211268,71.0,V,1
1380,Halmstad,13,2006,88224,0.232816467174465,0.09335328255350019,0.2408875805200766,0.45474257316050204,0.3043698463194214,20.03,19.53,144551,44129.0,205317.27909390503,62679.92756283205,0.5197214882249697,0.5352112676056338,71.0,V,1
1380,Halmstad,13,2010,91087,0.2265306794602962,0.09138515924336074,0.21896111354602749,0.45823446733265827,0.32280441912131425,20.78,20.03,165558,51581.0,220247.83777148614,68620.08311341661,0.4581737552912719,0.4647887323943662,71.0,A,0
1380,Halmstad,13,2014,94084,0.21939968538752605,0.09198163343395264,0.18783200774807032,0.4619053209285945,0.3502626713233352,20.43,20.78,181460,54997.0,233678.02834198586,70823.26972734595,0.46047370561127676,0.4647887323943662,71.0,A,0
1380,Halmstad,13,2018,99752,0.22613080439489935,0.09467479348784986,0.17068677191689577,0.45687480513590883,0.37243842294719537,20.98,20.43,203926,66096.0,250687.38405556217,81252.18626627521,0.46894086340392105,0.4647887323943662,71.0,A,0
1380,Halmstad,13,2022,104573,0.23227793024968205,0.10516098801793962,0.1632492765605622,0.44547333608929307,0.39127738735014467,20.98,20.98,222399,71085.0,241411.05628576677,77161.79000838012,0.4059133623653449,0.4225352112676056,71.0,B,0
1381,Laholm,13,2002,22749,0.2511319178865005,0.10470789924831861,0.358758144883097,0.4734253226012521,0.16781653251565096,19.53,19.3,107976,37137.0,159764.64156867538,54949.05806786598,0.3648769574944072,0.3673469387755102,49.0,B,0
1381,Laholm,13,2006,23037,0.24525762903155793,0.10322524634283978,0.32368437364408353,0.4884398437984256,0.18787578255749085,20.28,19.53,131408,42584.0,186649.2311445225,60485.44121406875,0.35116453794139746,0.3469387755102041,49.0,B,0
1381,Laholm,13,2010,23345,0.22882844292139645,0.10246305418719212,0.28744091425836177,0.5032011009393885,0.20935798480224974,20.78,20.28,152926,49339.0,203443.02805688814,65637.46884963188,0.30761558737621997,0.3170731707317073,41.0,A,0
1381,Laholm,13,2014,23517,0.21601394735723095,0.10405238763447719,0.2527341892534475,0.5100451735615787,0.23722063718497385,20.58,20.78,170760,54670.0,219898.93155338644,70402.17022735791,0.30144500936580143,0.2926829268292683,41.0,A,0
1381,Laholm,13,2018,25147,0.22682626158189845,0.10347158706803992,0.2260973799874422,0.509503967121411,0.2643986528911468,20.58,20.58,187717,66720.0,230761.56876885716,82019.27299210061,0.32357115210940524,0.34146341463414637,41.0,A,0
1381,Laholm,13,2022,26319,0.22747824765378624,0.12363691629621186,0.20480504135486413,0.5129128453271817,0.2822821133179542,20.58,20.58,207375,73731.0,225102.71088116802,80033.98662316769,0.262636695018226,0.24390243902439024,41.0,B,0
1382,Falkenberg,13,2002,38720,0.2576188016528926,0.10165289256198347,0.33573842706869705,0.48744920821782556,0.1768123647134774,20.48,20.25,110165,37510.0,163003.55392321554,55500.960447145786,0.38867811927192125,0.37254901960784315,51.0,A,0
1382,Falkenberg,13,2006,39605,0.2498926903168792,0.10569372553970459,0.30601352586364466,0.49639919575945896,0.19758727837689635,20.48,20.48,133817,43829.0,190070.92539317673,62253.81370870325,0.39241864857903325,0.39215686274509803,51.0,B,0
1382,Falkenberg,13,2010,40739,0.23908294263482166,0.10542723189081715,0.27651883775893227,0.5052829139441123,0.21819824829695536,21.3,20.48,155827,53170.0,207302.33402443476,70733.98769198661,0.3995450785773366,0.43137254901960786,51.0,A,0
1382,Falkenberg,13,2014,41912,0.22416014506585227,0.10553063561748426,0.24138279591630446,0.5162572862967081,0.24235991778698743,21.1,21.3,173096,53329.0,222907.15305788815,68675.27594759045,0.40167428286164125,0.4117647058823529,51.0,A,0
1382,Falkenberg,13,2018,44195,0.2255458762303428,0.10851906324244824,0.21473049231367972,0.5192644483362522,0.26600505935006813,21.1,21.1,193894,64801.0,238354.9897711384,79660.23544905742,0.4473276947993522,0.43137254901960786,51.0,A,0
1382,Falkenberg,13,2022,46773,0.22893549697475038,0.12139482179890107,0.1913257265334426,0.5161697030826452,0.29250457038391225,21.1,21.1,210207,71479.0,228176.80793826492,77589.47159047623,0.40649770369110394,0.4117647058823529,51.0,BL,0
1383,Varberg,13,2002,53072,0.2513001205908954,0.09475806451612903,0.3125152278080078,0.46939548986166385,0.21808928233032837,20.53,20.3,116951,36408.0,173044.33018539447,53870.40703704835,0.4453356912777111,0.45901639344262296,61.0,B,0
1383,Varberg,13,2006,54817,0.24640166371745992,0.09518944852874109,0.2813547954393025,0.4702316462879843,0.2484135582727132,20.53,20.53,142029,40882.0,201735.08196019562,58067.95528164472,0.45924239160537894,0.45901639344262296,61.0,B,0
1383,Varberg,13,2010,57439,0.23739967617820645,0.09396054945246261,0.249435309547519,0.4771816481674884,0.2733830422849926,20.53,20.53,167524,46345.0,222863.279182102,61654.44159460446,0.42724701903734585,0.4262295081967213,61.0,A,0
1383,Varberg,13,2014,59936,0.22547383876134544,0.09685331019754405,0.2126458236117592,0.48341110592627157,0.3039430704619692,20.33,20.53,186103,51230.0,239657.12613539398,65972.25499812595,0.4121797740975751,0.4262295081967213,61.0,A,0
1383,Varberg,13,2018,62755,0.22621305075292805,0.10093219663771812,0.18632134205700573,0.4819678069321501,0.33171085101084424,20.33,20.33,213054,60087.0,261908.4860320594,73865.28861325464,0.43452337136547664,0.4262295081967213,61.0,A,0
1383,Varberg,13,2022,66658,0.2293648174262654,0.11709022172882474,0.16692589103813885,0.47578260202852196,0.35729150693333916,20.33,20.33,232721,65840.0,252615.4453476856,71468.41463250683,0.36613935795138247,0.36065573770491804,61.0,B,0
1384,Kungsbacka,13,2002,65877,0.2859419827861014,0.06405877620413801,0.23836686338605997,0.4604330751848358,0.3012000614291042,20.83,19.6,146323,35186.0,216504.0531993525,52062.29790171345,0.3113936019330777,0.3114754098360656,61.0,B,0
1384,Kungsbacka,13,2006,69817,0.2885543635504247,0.06683186043513757,0.21579643093192333,0.4569770323859881,0.32722653668208856,21.53,20.83,170401,41149.0,242034.08952466957,58447.196611819345,0.3135911932454982,0.3114754098360656,61.0,B,0
1384,Kungsbacka,13,2010,73938,0.2824934404501068,0.07043739349184452,0.20157495438394316,0.44986075098434647,0.34856429463171035,21.53,21.53,196092,50002.0,260868.3301579281,66519.48189909186,0.26114198166060687,0.26229508196721313,61.0,A,0
1384,Kungsbacka,13,2014,77390,0.26924667269673086,0.07672825946504716,0.1663282634376846,0.45346647962197284,0.3802052569403426,21.33,21.53,220067,56127.0,283394.81242772954,72278.44536950644,0.24154989340343178,0.2459016393442623,61.0,A,0
1384,Kungsbacka,13,2018,81986,0.2669358183104433,0.08645378479252555,0.1490722968650032,0.4408722542119855,0.4100554489230113,21.33,21.33,248447,65544.0,305417.3009152941,80573.60954727582,0.26889523662472015,0.26229508196721313,61.0,A,0
1384,Kungsbacka,13,2022,85301,0.26574131604553286,0.10447708702125415,0.14182191019046295,0.42378006395106355,0.43439802585847354,21.33,21.33,281933,71157.0,306034.39463223796,77239.94501830632,0.22601593840508014,0.21311475409836064,61.0,B,0
1401,Härryda,14,2002,30547,0.29502078763872064,0.05326218613939176,0.24819754017247067,0.4525234437585411,0.29927901606898827,21.15,20.21,142903,37295.0,211443.71503008463,55182.83977276198,0.4863689776733255,0.4897959183673469,49.0,V,1
1401,Härryda,14,2006,32049,0.29554744297794006,0.056132796655121844,0.22616864236188772,0.44280921494072917,0.3310221426973831,21.3,21.15,166292,44470.0,236197.75010261883,63164.27697702511,0.4477939933509889,0.4489795918367347,49.0,A,0
1401,Härryda,14,2010,34007,0.2939688887581968,0.05813508983444585,0.21207198200449887,0.43443305840206614,0.35349495959343497,21.05,21.3,191333,52419.0,254537.2591136143,69734.90503716844,0.39586802664446297,0.40816326530612246,49.0,A,0
1401,Härryda,14,2014,35732,0.2871375797604388,0.06151348930930259,0.17775459433432308,0.4276141561672418,0.39463124949843514,20.62,21.05,211530,55836.0,272401.1536161152,71903.70544749874,0.3467489365680363,0.3333333333333333,51.0,A,0
1401,Härryda,14,2018,37412,0.28496204426387256,0.06805303111301186,0.15938975379452963,0.41460845136368957,0.4260017948417808,20.62,20.62,243705,67971.0,299587.9335212812,83557.13436070249,0.3627171376717656,0.3333333333333333,51.0,A,0
1401,Härryda,14,2022,39006,0.2857252730349177,0.07947495257139928,0.14809334092202617,0.3919559855814836,0.4599506734964902,20.5,20.62,268338,74066.0,291277.2090774243,80397.62451657427,0.3088004623132172,0.3137254901960784,51.0,B,0
1402,Partille,14,2002,33142,0.288093657594593,0.06710518375475227,0.23996150817951184,0.44514915580439157,0.3148893360160966,20.74,20.31,142003,39891.0,210112.0470908036,59023.961962065914,0.4774084447497754,0.4878048780487805,41.0,B,0
1402,Partille,14,2006,33543,0.28298005545121185,0.07134126345288137,0.2203745767796683,0.4369348133544765,0.3426906098658552,20.49,20.74,165620,44215.0,235243.25506937032,62802.08020101563,0.4775950668036999,0.5121951219512195,41.0,B,0
1402,Partille,14,2010,34382,0.27363155139317086,0.07253795590716072,0.20509141592194802,0.43551693039271955,0.35939165368533244,20.49,20.49,187099,53995.0,248904.61469217605,71831.51524221961,0.4399189362858979,0.43137254901960786,51.0,A,0
1402,Partille,14,2014,36147,0.26635682075967576,0.0760782360915152,0.1702354193777357,0.4293939035450925,0.40037067707717183,19.96,20.49,207807,57512.0,267606.8005933156,74062.00135569432,0.4130365947437463,0.4117647058823529,51.0,A,0
1402,Partille,14,2018,37880,0.2653907074973601,0.07766631467793031,0.15269277845777235,0.41435893512851896,0.4329482864137087,19.96,19.96,238086,64613.0,292680.46507190145,79429.12598678951,0.43163642617593945,0.43137254901960786,51.0,A,0
1402,Partille,14,2022,39529,0.2678792785043892,0.08325533152875104,0.14420680676957412,0.38329923749302586,0.47249395573740005,19.96,19.96,264951,66971.0,287600.66715214634,72696.09958009742,0.38092483160461177,0.39215686274509803,51.0,B,0
1407,Öckerö,14,2002,11877,0.27414330218068533,0.08444893491622464,0.3117856703944943,0.46638810372373113,0.2218262258817746,20.19,19.76,129905,39179.0,192211.47072477933,57970.46465899026,0.3952104097452935,0.36585365853658536,41.0,BL,0
1407,Öckerö,14,2006,12231,0.2692339138255253,0.08421224756765595,0.2832884412694695,0.4630518796111957,0.2536596791193348,21.19,20.19,156375,47265.0,222111.8464646346,67134.23771799172,0.36742373336917084,0.3902439024390244,41.0,B,0
1407,Öckerö,14,2010,12292,0.26260982753010087,0.08363163032866905,0.25461847389558234,0.46689615605278256,0.2784853700516351,21.19,21.19,183009,55575.0,243463.5387158694,73933.44679296888,0.358739837398374,0.36585365853658536,41.0,A,0
1407,Öckerö,14,2014,12574,0.24391601717830444,0.09161762366788612,0.21119964089327797,0.4737964313769498,0.3150039277297722,20.76,21.19,203312,63014.0,261818.29217604885,81147.29019035543,0.32168762088974856,0.3170731707317073,41.0,A,0
1407,Öckerö,14,2018,12923,0.23578116536407956,0.10222084655265805,0.1940150176678445,0.4640017667844523,0.34198321554770317,21.21,20.76,233180,75222.0,286649.4915512293,92470.8296314717,0.33809633556118923,0.34146341463414637,41.0,A,0
1407,Öckerö,14,2022,12902,0.22601147108975353,0.12889474500077508,0.17595307917888564,0.4549966162869389,0.3690503045341755,21.56,21.21,260896,81821.0,283199.02041255316,88815.57037737456,0.29589822329458215,0.3170731707317073,41.0,B,0
1415,Stenungsund,14,2002,21175,0.2733412042502952,0.060165289256198344,0.2648785695222845,0.5028022417934348,0.23231918868428075,21.62,21.19,132719,37340.0,196375.152481598,55249.42316972603,0.4741282823934567,0.4878048780487805,41.0,BL,0
1415,Stenungsund,14,2006,22947,0.275548001917462,0.06275330108510917,0.23785276073619632,0.4934355828220859,0.2687116564417178,22.07,21.62,157643,44707.0,223912.88768808567,63500.90692178686,0.4584834654495956,0.4634146341463415,41.0,BL,0
1415,Stenungsund,14,2010,23983,0.26781470208064045,0.07100863111370555,0.22193059200933216,0.49034703995333917,0.28772236803732865,22.07,22.07,184157,50664.0,244990.76493122394,67400.16461212731,0.43765940392042557,0.43902439024390244,41.0,A,0
1415,Stenungsund,14,2014,24932,0.2566982191561046,0.0771297930370608,0.18840661831368993,0.4921237533998187,0.3194696282864914,21.64,22.07,204473,58827.0,263313.38856591465,75755.41371803153,0.41896506435513525,0.43902439024390244,41.0,A,0
1415,Stenungsund,14,2018,26224,0.25247864551555826,0.08698139109212935,0.17000493881358722,0.486692641167755,0.34330242001865774,21.64,21.64,235017,68488.0,288907.72603094287,84192.68538193924,0.43033563611909276,0.43902439024390244,41.0,A,0
1415,Stenungsund,14,2022,27556,0.2515967484395413,0.10306285382493831,0.16375291375291376,0.46662428480610296,0.36962280144098325,21.64,21.64,256978,77134.0,278946.0852890695,83727.89632842924,0.3647444374173518,0.37254901960784315,51.0,BL,0
1419,Tjörn,14,2002,14797,0.2645130769750625,0.07907008177333243,0.30693259181129545,0.46169335506759995,0.23137405312110462,20.84,19.96,128480,38754.0,190102.99648758437,57341.62146544088,0.39169510807736063,0.3902439024390244,41.0,A,0
1419,Tjörn,14,2006,15022,0.24677140194381575,0.08467580881373984,0.2775574209021308,0.4650862466562125,0.2573563324416567,21.64,20.84,158851,46127.0,225628.70614071094,65517.845831329825,0.3892241852298914,0.3902439024390244,41.0,BL,0
1419,Tjörn,14,2010,14961,0.23267161286010293,0.08929884366018315,0.24731280743304793,0.4785935507378393,0.2740936418291128,21.64,21.64,187115,53562.0,248925.90007496846,71255.47957040035,0.35150571131879543,0.36585365853658536,41.0,A,0
1419,Tjörn,14,2014,15050,0.20637873754152825,0.09807308970099668,0.2032912082916629,0.4912264751341031,0.305482316574234,21.21,21.64,206962,59484.0,266518.63827683276,76601.47601617263,0.36665022200296005,0.3902439024390244,41.0,A,0
1419,Tjörn,14,2018,15790,0.2117796073464218,0.10633312222925903,0.17725245316681534,0.4845673505798394,0.3381801962533452,21.71,21.21,236066,71068.0,290197.2676581718,87364.2939598712,0.38355644165954617,0.36585365853658536,41.0,A,0
1419,Tjörn,14,2022,16312,0.21640510053948014,0.1297204512015694,0.15987743330930065,0.47440519105984136,0.365717375630858,21.71,21.71,255009,78997.0,276808.762864838,85750.15721026946,0.2843163659215369,0.3170731707317073,41.0,B,0
1421,Orust,14,2002,15087,0.25710876913899383,0.09186717041161264,0.3333016446430269,0.47228824032702726,0.19441011502994582,21.39,20.96,118124,39410.0,174779.93739959074,58312.25943007239,0.4305073356478889,0.43902439024390244,41.0,V,1
1421,Orust,14,2006,15188,0.24078219647089807,0.09382407163550172,0.2960087679240113,0.48360580874965753,0.22038542332633118,21.89,21.39,148333,45392.0,210689.15441495538,64473.86688871428,0.4486221131317639,0.43902439024390244,41.0,BL,0
1421,Orust,14,2010,15308,0.2172720146328717,0.09864123334204337,0.26125724476148016,0.4970129291127954,0.24172982612572447,22.39,21.89,172005,52218.0,228824.5167003979,69467.50741583893,0.3924602762488317,0.3902439024390244,41.0,A,0
1421,Orust,14,2014,15036,0.20204841713221602,0.1092045756850226,0.2284226870033793,0.5110055712850489,0.2605717417115718,22.46,22.39,187697,61014.0,241709.8252270788,78571.75808033685,0.36968503937007874,0.36585365853658536,41.0,BL,0
1421,Orust,14,2018,15108,0.19565792957373576,0.12026740799576384,0.20720803760715273,0.5131348511383538,0.2796571112544935,23.61,22.46,211284,71213.0,259732.61503092005,87542.54327917357,0.3990703194540599,0.3902439024390244,41.0,BL,0
1421,Orust,14,2022,15345,0.192831541218638,0.1494297816878462,0.17787088173681204,0.5129499143020377,0.3091792039611503,22.61,23.61,228923,77537.0,248492.76857407897,84165.34728676612,0.34420912039687085,0.34146341463414637,41.0,BL,0
1427,Sotenäs,14,2002,9584,0.21890651085141904,0.12906928213689484,0.3389521640091116,0.4759301442672741,0.18511769172361428,21.74,19.96,119580,46316.0,176934.2801991387,68530.59141748877,0.46830334622498737,0.4634146341463415,41.0,BL,0
1427,Sotenäs,14,2006,9311,0.2085705080012888,0.13349801310278164,0.3003533568904594,0.49224151175295744,0.2074051313565832,21.74,21.74,146864,59831.0,208602.61690923804,84982.7266879332,0.45457667868796153,0.4634146341463415,41.0,BL,0
1427,Sotenäs,14,2010,9112,0.1945785776997366,0.13520632133450394,0.26799505715168365,0.5057151683657708,0.22628977448254556,21.74,21.74,176924,65897.0,235368.44157263567,87665.17936691445,0.36218109054527264,0.34146341463414637,41.0,A,0
1427,Sotenäs,14,2014,8928,0.17585125448028674,0.13205645161290322,0.22673879443585782,0.5190108191653787,0.2542503863987635,21.31,21.74,194284,66861.0,250192.34023142498,86101.32620397618,0.37096515175847117,0.3870967741935484,31.0,A,0
1427,Sotenäs,14,2018,9073,0.1677504684227929,0.13358315882288108,0.20339239739512344,0.516886263819476,0.27972133878540056,21.99,21.31,223125,73109.0,274288.82323684724,89873.30679225845,0.39068666140489344,0.3870967741935484,31.0,A,0
1427,Sotenäs,14,2022,9125,0.15605479452054793,0.1598904109589041,0.1776840131270511,0.517424597593374,0.30489138927957493,21.99,21.99,241359,78999.0,261991.8755663307,85752.3281827674,0.31997552768430715,0.3225806451612903,31.0,B,0
1430,Munkedal,14,2002,10504,0.2515232292460015,0.10148514851485149,0.3599779492833517,0.5019294377067255,0.13809261300992282,22.76,21.96,106986,40071.0,158299.80683546624,59290.29554992212,0.48316959252697694,0.4857142857142857,35.0,B,0
1430,Munkedal,14,2006,10284,0.23872034227926878,0.10482302605989888,0.3217005954853898,0.5146101647971195,0.16368923971749066,22.76,22.76,130500,47767.0,185359.52654602603,67847.26823390057,0.43553830577117786,0.42857142857142855,35.0,BL,0
1430,Munkedal,14,2010,10246,0.23082178411087254,0.1093109506148741,0.2938257993384785,0.5333517089305403,0.17282249173098127,22.76,22.76,149637,52990.0,199067.5515566259,70494.52713557213,0.4267073377393662,0.42857142857142855,35.0,A,0
1430,Munkedal,14,2014,10205,0.2189122978931896,0.11151396374326311,0.2448328478291025,0.5568039950062422,0.1983631571646553,22.83,22.76,161927,61403.0,208524.09398948937,79072.69907573547,0.40401465668312886,0.4,35.0,BL,0
1430,Munkedal,14,2018,10423,0.22728581022738176,0.11177204259810035,0.22317596566523606,0.5598781669666344,0.2169458673681296,23.63,22.83,184078,74156.0,226288.1255071927,91160.38980818664,0.419177244226946,0.4,35.0,BL,0
1430,Munkedal,14,2022,10588,0.22440498677748394,0.12797506611258028,0.2053109713487072,0.5636617749825297,0.23102725366876312,23.38,23.63,200225,82104.0,217341.48420099754,89122.76298583444,0.31368483412322273,0.3142857142857143,35.0,B,0
1435,Tanum,14,2002,12116,0.23687685704853087,0.1162099702872235,0.358223523670083,0.45973645680819913,0.18204001952171792,21.62,20.96,105474,40060.0,156062.60469747413,59274.01960844202,0.37717908082408874,0.3902439024390244,41.0,B,0
1435,Tanum,14,2006,12252,0.22910545217107411,0.11647078028077049,0.3247953216374269,0.47157894736842104,0.20362573099415204,21.99,21.62,132857,46416.0,188707.36105996458,65928.33551080723,0.2680619266055046,0.24390243902439024,41.0,B,0
1435,Tanum,14,2010,12253,0.21227454500938545,0.11246225414184281,0.29045454545454547,0.48715909090909093,0.22238636363636363,21.99,21.99,153065,54035.0,203627.94481989712,71884.7286992006,0.21677752137912312,0.21951219512195122,41.0,A,0
1435,Tanum,14,2014,12303,0.19531821506949523,0.10907908640169064,0.2472112676056338,0.5064788732394366,0.2463098591549296,21.56,21.99,168863,61637.0,217456.0393470338,79374.03633260763,0.20458940311976279,0.1951219512195122,41.0,A,0
1435,Tanum,14,2018,12763,0.20332210295385097,0.11690041526286923,0.22073691305324647,0.5056167153448663,0.2736463716018872,21.56,21.56,189594,72034.0,233068.97547458517,88551.80321812013,0.3389294403892944,0.34146341463414637,41.0,A,0
1435,Tanum,14,2022,12965,0.20146548399537215,0.14006941766293868,0.19589848175844096,0.5094040335372763,0.2946974847042828,21.56,21.56,208712,80366.0,226554.00599604746,87236.18788511609,0.29108910891089107,0.2926829268292683,41.0,B,0
1438,Dals-Ed,14,2002,5040,0.24543650793650792,0.10277777777777777,0.41255474452554747,0.45284671532846715,0.1345985401459854,22.79,22.11,105240,48013.0,155716.37103326106,71041.52529855534,0.3828706838185511,0.3902439024390244,41.0,B,0
1438,Dals-Ed,14,2006,4891,0.23757922715191168,0.09834389695358822,0.3718326458456099,0.4731879787860931,0.154979375368297,23.79,22.79,126640,55917.0,179876.8616229022,79423.36127106618,0.3544257498171178,0.34146341463414637,41.0,B,0
1438,Dals-Ed,14,2010,4729,0.218650877563967,0.10086699090716854,0.337541328524196,0.49534114818154495,0.16711752329425908,23.64,23.79,141682,69266.0,188484.72529953066,92147.08278113868,0.37847598410978694,0.3870967741935484,31.0,A,0
1438,Dals-Ed,14,2014,4740,0.2080168776371308,0.1069620253164557,0.29996948428440645,0.5117485505035093,0.18828196521208423,23.21,23.64,147028,73970.0,189337.66753590596,95256.05508903721,0.3325097070243558,0.3225806451612903,31.0,A,0
1438,Dals-Ed,14,2018,4763,0.2080621457064875,0.1213520890195255,0.2692427547522593,0.5235275786849486,0.20722966656279215,23.21,23.21,170038,93321.0,209028.67417612116,114720.03259735943,0.33573388203017834,0.3548387096774194,31.0,A,0
1438,Dals-Ed,14,2022,4756,0.20962994112699748,0.14928511354079058,0.24225806451612902,0.5264516129032258,0.23129032258064516,23.21,23.21,189092,104994.0,205256.76579116008,113969.5432248697,0.26351124538435716,0.25806451612903225,31.0,B,0
1439,Färgelanda,14,2002,6956,0.25963197239792984,0.09790109258194364,0.3985086992543496,0.4668599834299917,0.13463131731565867,21.69,21.51,110387,41097.0,163332.03201490486,60808.39700070248,0.4357874672385037,0.42857142857142855,35.0,BL,0
1439,Färgelanda,14,2006,6824,0.2514654161781946,0.10331184056271982,0.3630493647156842,0.4876067485940429,0.14934388669027285,21.69,21.69,130531,46169.0,185403.55831095265,65577.50177090785,0.415136476426799,0.42857142857142855,35.0,BL,0
1439,Färgelanda,14,2010,6691,0.2338962785831714,0.10267523539082349,0.3296543107038734,0.5031236984589754,0.1672219908371512,21.69,21.69,146203,54068.0,194499.17627480754,71928.62980120993,0.3903530581800099,0.4,35.0,A,0
1439,Färgelanda,14,2014,6520,0.2205521472392638,0.10736196319018405,0.28632938643702904,0.5321851453175458,0.1814854682454252,22.26,21.69,157002,60434.0,202181.84616856862,77824.85376843147,0.36941747572815536,0.37142857142857144,35.0,A,0
1439,Färgelanda,14,2018,6592,0.22011529126213591,0.11104368932038836,0.267200346170489,0.5328861964517525,0.19991345737775854,22.26,22.26,178805,70702.0,219805.99681283798,86914.36809183899,0.40704360325826544,0.3870967741935484,31.0,BL,0
1439,Färgelanda,14,2022,6576,0.21700121654501217,0.11891727493917274,0.23790677220756376,0.5499120492524187,0.21218117854001758,22.91,22.26,195426,75565.0,212132.23569216704,82024.76840378763,0.2940079272557706,0.2903225806451613,31.0,B,0
1440,Ale,14,2002,25593,0.27788848513265346,0.06114953307545032,0.3096085409252669,0.5042815836298933,0.18610987544483987,22.0,21.46,127615,39140.0,188823.11563483096,57912.759048288084,0.5623308067135896,0.5714285714285714,49.0,V,1
1440,Ale,14,2006,26405,0.2769551221359591,0.06085968566559364,0.2870650730411687,0.5035325365205844,0.20940239043824702,22.0,22.0,146939,43398.0,208709.14537277023,61641.63013827155,0.5553227441703278,0.5714285714285714,49.0,V,1
1440,Ale,14,2010,27394,0.2705701978535446,0.06362707162152297,0.2627504553734062,0.5063752276867031,0.23087431693989072,22.3,22.0,169354,54442.0,225297.7948389825,72426.17562398221,0.5102832751261156,0.5306122448979592,49.0,V,1
1440,Ale,14,2014,28074,0.25724869986464344,0.06821258103583387,0.22911505301754037,0.506391834307799,0.2644931126746606,21.87,22.3,185692,56594.0,239127.85428678518,72879.83211719578,0.4601331840414874,0.4489795918367347,49.0,A,0
1440,Ale,14,2018,30223,0.260199186050359,0.0723621083280945,0.19822067407267935,0.49769346639051026,0.3040858595368104,21.87,21.87,211957,64398.0,260559.93773361313,79164.82527196186,0.4553909556694141,0.46938775510204084,49.0,V,1
1440,Ale,14,2022,32148,0.2704367301231803,0.08771929824561403,0.1814055838261587,0.47888873607481774,0.3397056800990235,21.87,21.87,234477,75997.0,254521.5592008855,82493.69846334479,0.3729971240755957,0.3877551020408163,49.0,B,0
1441,Lerum,14,2002,35322,0.2975765811675443,0.05687673404676972,0.2408218393156796,0.4700200548438587,0.28915810584046164,20.89,20.71,140054,36069.0,207228.24618673834,53368.8121132525,0.4419788664745437,0.47058823529411764,51.0,B,0
1441,Lerum,14,2006,36506,0.29775927244836464,0.05974360379115762,0.22096818592945064,0.4672224625427661,0.3118093515277832,21.28,20.89,162859,42862.0,231321.58723187164,60880.30671889477,0.44847825057982676,0.47058823529411764,51.0,B,0
1441,Lerum,14,2010,38301,0.2932299417769771,0.0635231456097752,0.20603052304045044,0.45825307452955993,0.3357164024299896,21.08,21.28,186033,50660.0,247486.47606363258,67394.84326642922,0.39319980545607286,0.4117647058823529,51.0,A,0
1441,Lerum,14,2014,39319,0.27872021160253313,0.07139042193341641,0.1711570669191,0.45736547003568045,0.37147746304521956,20.65,21.08,207552,54227.0,267278.42024928826,69831.68986498879,0.4056603773584906,0.39215686274509803,51.0,A,0
1441,Lerum,14,2018,41510,0.2815466152734281,0.07964345940737172,0.1535402315176479,0.4416944819259996,0.4047652865563525,20.65,20.65,233294,64593.0,286789.6323953705,79404.5398737823,0.42469612193710204,0.43137254901960786,51.0,BL,0
1441,Lerum,14,2022,43399,0.2898453881425839,0.09327403857231734,0.14831937154576105,0.41423059543258367,0.43745003302165525,20.65,20.65,258051,74406.0,280110.8120342196,80766.68984122574,0.33799919174106324,0.3333333333333333,51.0,B,0
1442,Vårgårda,14,2002,10677,0.2776060691205395,0.08270113327713777,0.3572404371584699,0.4774590163934426,0.16530054644808742,21.49,20.96,115267,38625.0,170552.6315078953,57150.74906081061,0.37897427704106085,0.36585365853658536,41.0,BL,0
